CustomerID,first_purchase,last_purchase,frequency,total_quantity,avg_quantity,avg_unit_price,total_spent,avg_transaction,std_transaction,recency,lifespan_days,avg_days_between_purchases,purchases_per_month,avg_order_value,predicted_clv,value_category
12375.0,2011-09-02 14:23:00,2011-11-29 10:36:00,2,178,10.470588235294118,6.912941176470589,457.5,26.91176470588235,14.672205115154863,10,87,43.5,0.6896551724137931,228.75,449.52316003357765,Medium Value
12377.0,2010-12-20 09:37:00,2011-01-28 15:45:00,2,944,12.25974025974026,2.718831168831169,1628.1200000000001,21.144415584415587,15.531661592534688,314,39,19.5,1.5384615384615383,814.0600000000001,1581.9546766064495,High Value
12378.0,2011-08-02 10:34:00,2011-08-02 10:34:00,1,2529,11.547945205479452,2.9974429223744297,4008.62,18.30420091324201,8.958342412809236,129,0,0.0,0.0,1786.2049999999992,4182.5231936219325,VIP
12379.0,2011-06-22 16:32:00,2011-09-19 10:09:00,2,407,10.175,2.86625,852.24,21.306,12.201029969133439,81,88,44.0,0.6818181818181819,426.12,803.2395684073277,High Value
12380.0,2011-06-07 09:49:00,2011-11-18 11:27:00,4,1127,10.836538461538462,3.378653846153846,2724.81,26.200096153846154,27.08885288224848,21,164,41.0,0.7317073170731707,681.2025,2561.5959802404286,VIP
12381.0,2011-08-12 09:57:00,2011-12-05 12:44:00,5,808,9.28735632183908,4.683218390804598,1845.31,21.21045977011494,25.892950235134975,4,115,23.0,1.3043478260869565,369.062,1841.3041787605046,VIP
12383.0,2010-12-22 14:28:00,2011-06-08 08:02:00,5,1532,15.474747474747474,3.086969696969697,1850.56,18.69252525252525,12.680055152091024,184,167,33.4,0.8982035928143713,370.11199999999997,2113.09993699384,VIP
12384.0,2011-08-10 11:23:00,2011-11-11 08:39:00,2,126,4.666666666666667,7.87925925925926,585.27,21.676666666666666,17.295302608156128,28,92,46.0,0.6521739130434783,292.635,570.6640711269843,Medium Value
12386.0,2010-12-08 09:53:00,2011-01-06 12:37:00,2,354,35.4,2.391,401.9,40.19,22.821064830546362,337,29,14.5,2.0689655172413794,200.95,609.0899152380953,Medium Value
12388.0,2011-01-17 11:12:00,2011-11-24 12:30:00,6,1462,14.62,2.7777,2780.6600000000003,27.806600000000003,16.84279813241532,15,311,51.833333333333336,0.5787781350482315,463.4433333333334,2509.6606821500727,VIP
12390.0,2011-09-21 09:33:00,2011-09-21 09:33:00,1,353,11.03125,3.996875,549.84,17.1825,7.172142344268664,79,0,0.0,0.0,549.84,597.4886573561163,Medium Value
12391.0,2011-11-18 12:07:00,2011-11-18 12:07:00,1,300,3.0,2.4599,460.89,4.6089,5.523439108549907,21,0,0.0,0.0,460.89,491.78513289173793,Medium Value
12393.0,2011-01-11 09:47:00,2011-09-28 15:41:00,4,816,12.75,2.2796875,1582.6000000000001,24.728125000000002,18.045403220237354,71,260,65.0,0.46153846153846156,395.65000000000003,1360.850883961039,High Value
12394.0,2011-05-06 14:01:00,2011-10-07 08:08:00,2,819,30.333333333333332,3.3707407407407404,1272.48,47.12888888888889,64.92458923381407,63,153,76.5,0.3921568627450981,636.24,1393.6567261345137,High Value
12395.0,2010-12-03 16:35:00,2011-11-20 15:21:00,12,2118,13.576923076923077,3.9688461538461537,3018.63,19.350192307692307,12.640153861413182,18,351,29.25,1.0256410256410258,251.5525,3670.08677607143,VIP
12397.0,2011-07-27 14:21:00,2011-11-04 09:52:00,2,1263,10.023809523809524,3.4682539682539684,2409.9,19.126190476190477,15.703009487720134,35,99,49.5,0.6060606060606061,1204.95,2444.389838305861,VIP
12398.0,2011-10-25 10:27:00,2011-10-25 10:27:00,1,1394,16.4,1.992705882352941,1635.6599999999999,19.24305882352941,22.43008874276701,45,0,0.0,0.0,1635.6599999999999,1716.5794734090914,VIP
12399.0,2011-03-23 09:42:00,2011-08-12 13:15:00,4,1178,19.966101694915253,2.1145762711864404,1108.65,18.790677966101697,10.49116802024393,118,142,35.5,0.8450704225352113,277.1625,1255.8763205766454,High Value
12401.0,2011-02-09 13:50:00,2011-02-09 13:50:00,1,11,2.2,9.68,84.3,16.86,5.419340365764086,302,0,0.0,0.0,84.3,71.49827333333333,Low Value
12402.0,2011-01-20 13:49:00,2011-01-20 13:49:00,1,94,8.545454545454545,3.290909090909091,225.60000000000002,20.50909090909091,7.2340105813379285,322,0,0.0,0.0,225.60000000000002,214.66630160315322,Low Value
12403.0,2011-10-21 10:51:00,2011-10-21 10:51:00,1,96,19.2,7.080000000000001,427.7,85.53999999999999,64.97959679776415,49,0,0.0,0.0,427.7,372.7504438431014,Medium Value
12405.0,2011-07-14 08:52:00,2011-07-14 08:52:00,1,857,15.87037037037037,3.5442592592592597,1710.39,31.67388888888889,42.769103308331616,148,0,0.0,0.0,1710.39,1643.3401531980055,VIP
12406.0,2011-06-09 10:23:00,2011-11-17 19:22:00,2,1818,17.314285714285713,2.487047619047619,3415.3,32.52666666666667,23.678103145939364,21,161,80.5,0.3726708074534162,1707.65,3063.28545595238,VIP
12407.0,2011-03-20 13:21:00,2011-10-21 10:11:00,5,1416,18.38961038961039,3.2674025974025973,1708.12,22.18337662337662,16.695276404955607,49,214,42.8,0.7009345794392523,341.62399999999997,1926.2399663131323,VIP
12408.0,2011-03-24 14:46:00,2011-11-07 12:27:00,5,1409,13.41904761904762,3.0228571428571427,2888.55,27.51,24.172746971617563,32,227,45.4,0.6607929515418502,577.71,2649.30347349928,VIP
12409.0,2011-06-10 12:19:00,2011-09-22 10:38:00,3,5551,50.92660550458716,3.574495412844037,11072.67,101.58412844036697,61.50616794139595,78,103,34.333333333333336,0.8737864077669903,1786.2049999999992,10955.970413202742,VIP
12410.0,2011-02-04 10:38:00,2011-02-04 10:39:00,2,211,8.115384615384615,6.335384615384616,693.33,26.66653846153846,28.210280245656218,308,0,0.0,0.0,346.665,650.2122802439228,Medium Value
12412.0,2011-06-23 13:51:00,2011-09-26 10:16:00,3,829,13.59016393442623,2.7137704918032783,1226.88,20.112786885245903,12.510621638051878,74,94,31.333333333333332,0.9574468085106383,408.96000000000004,1267.2965491425248,High Value
12413.0,2011-01-06 16:12:00,2011-10-04 09:00:00,3,286,7.526315789473684,4.798421052631579,758.1,19.95,10.267213627643855,66,270,90.0,0.3333333333333333,252.70000000000002,776.696893293096,High Value
12414.0,2011-02-02 14:51:00,2011-05-06 14:51:00,3,300,16.666666666666668,8.57,562.4100000000001,31.245000000000005,18.572886072412754,216,93,31.0,0.9677419354838709,187.47000000000003,590.4397257756133,Medium Value
12415.0,2011-01-06 11:12:00,2011-11-15 14:22:00,21,74418,105.85775248933143,2.8993598862019914,16525.23879999992,160.68155049786628,139.09052857930342,23,313,14.904761904761905,2.012779552715655,1786.2049999999992,16095.238160166606,VIP
12417.0,2010-12-17 11:51:00,2011-12-06 14:52:00,9,1552,8.083333333333334,5.337916666666666,3649.1,19.005729166666665,11.076127647062123,2,354,39.333333333333336,0.7627118644067796,405.4555555555555,3632.154472380952,VIP
12418.0,2011-08-19 11:08:00,2011-08-19 11:08:00,1,407,11.970588235294118,3.5644117647058824,668.58,19.664117647058823,16.13403350302239,112,0,0.0,0.0,668.58,710.5932864271839,High Value
12420.0,2011-10-07 08:55:00,2011-10-07 08:55:00,1,345,11.89655172413793,4.707241379310345,600.39,20.70310344827586,9.201862041164851,63,0,0.0,0.0,600.39,617.2791174919876,Medium Value
12421.0,2011-01-24 15:09:00,2011-11-24 09:07:00,4,484,10.755555555555556,4.520222222222222,807.04,17.93422222222222,11.561200883065126,15,303,75.75,0.39603960396039606,201.76,877.5760617279941,High Value
12422.0,2011-01-19 09:13:00,2011-09-05 09:48:00,3,370,9.487179487179487,3.26025641025641,803.5600000000001,20.604102564102565,17.520070403299535,95,229,76.33333333333333,0.3930131004366812,267.85333333333335,788.8501846031747,High Value
12423.0,2010-12-21 10:54:00,2011-12-09 10:10:00,8,1339,10.712,2.9135999999999997,1859.31,14.87448,7.838852929581782,0,352,44.0,0.6818181818181819,232.41375,2084.131430992064,VIP
12424.0,2011-06-30 12:06:00,2011-06-30 12:06:00,2,740,24.666666666666668,2.780666666666667,1760.96,58.69866666666667,62.474226064024606,162,0,0.0,0.0,880.48,1513.2400481493503,High Value
12425.0,2011-09-22 17:31:00,2011-09-22 17:31:00,1,496,13.777777777777779,2.5644444444444443,777.2,21.58888888888889,14.685976941632408,77,0,0.0,0.0,777.2,763.8295474884326,High Value
12426.0,2011-05-29 12:26:00,2011-05-29 12:26:00,1,258,8.6,3.9363333333333332,582.73,19.424333333333333,11.490219434096032,194,0,0.0,0.0,582.73,575.4294494480367,Medium Value
12427.0,2010-12-03 10:44:00,2011-11-18 08:56:00,3,533,17.193548387096776,4.589032258064516,825.8000000000001,26.638709677419357,17.504324559364463,21,349,116.33333333333333,0.25787965616045844,275.2666666666667,988.7625224603179,High Value
12428.0,2011-03-01 09:33:00,2011-11-14 08:22:00,9,3536,12.02721088435374,4.627414965986395,7956.46,27.062789115646257,43.42766763742172,25,257,28.555555555555557,1.0505836575875487,884.0511111111111,8215.583978293645,VIP
12429.0,2010-12-09 12:05:00,2011-11-30 17:22:00,4,1557,16.051546391752577,3.6307216494845362,3750.4,38.66391752577319,35.84802256740429,8,356,89.0,0.33707865168539325,937.6,3443.384821534437,VIP
12430.0,2011-10-27 15:09:00,2011-10-27 15:09:00,1,117,10.636363636363637,6.225454545454546,256.4,23.30909090909091,14.033241574593843,42,0,0.0,0.0,256.4,295.79631613275615,Low Value
12431.0,2010-12-01 10:03:00,2011-11-04 11:55:00,15,2906,12.36595744680851,3.785063829787234,6487.45,27.606170212765957,50.33543798253851,35,338,22.533333333333335,1.331360946745562,432.49666666666667,6397.57829031746,VIP
12432.0,2011-06-20 13:27:00,2011-10-28 11:43:00,5,1801,16.675925925925927,10.550833333333333,5059.32,46.845555555555556,75.6796474737069,42,129,25.8,1.1627906976744187,1011.8639999999999,4584.557398293651,VIP
12433.0,2010-12-01 13:24:00,2011-12-09 10:02:00,7,11071,26.35952380952381,2.1927380952380955,13375.87,31.847309523809525,27.0369316523465,0,372,53.142857142857146,0.564516129032258,1786.2049999999992,15100.612573552342,VIP
12434.0,2011-03-24 13:05:00,2011-09-16 12:38:00,2,394,7.88,3.6726,806.14,16.122799999999998,8.336415331029793,84,175,87.5,0.34285714285714286,403.07,817.7177434650564,High Value
12435.0,2011-03-17 07:40:00,2011-09-21 09:06:00,2,2055,57.083333333333336,5.479166666666667,7829.89,217.49694444444447,118.22086735838245,79,188,94.0,0.3191489361702128,1786.2049999999992,5650.189796547618,VIP
12436.0,2011-09-01 12:09:00,2011-09-01 12:09:00,1,211,13.1875,5.2675,509.01,31.813125,18.84557161731459,99,0,0.0,0.0,509.01,535.3385607545235,Medium Value
12437.0,2011-01-12 14:13:00,2011-12-08 11:35:00,18,2922,14.683417085427136,4.0125628140703515,4951.41,24.88145728643216,18.247716430729014,1,329,18.27777777777778,1.641337386018237,275.0783333333333,5836.902035119052,VIP
12438.0,2011-07-22 13:29:00,2011-11-25 13:28:00,2,1180,12.040816326530612,3.894897959183673,2906.85,29.66173469387755,40.54791789245686,13,125,62.5,0.48,1453.425,2866.5351942712837,VIP
12441.0,2010-12-08 10:45:00,2010-12-08 10:45:00,1,121,11.0,3.700909090909091,173.55,15.77727272727273,4.004083143265363,366,0,0.0,0.0,173.55,187.4294052658943,Low Value
12442.0,2011-12-06 14:22:00,2011-12-06 14:22:00,1,182,15.166666666666666,3.34,172.06,14.338333333333333,8.012192791822558,2,0,0.0,0.0,172.06,187.25101644300148,Low Value
12444.0,2011-06-21 14:00:00,2011-11-18 13:23:00,5,1153,6.551136363636363,6.3586931818181816,5005.46,28.440113636363638,36.38456452930298,20,149,29.8,1.006711409395973,1001.092,4108.274104469698,VIP
12445.0,2011-11-17 18:43:00,2011-11-17 18:43:00,1,62,15.5,7.9875,133.4,33.35,16.22621335986927,21,0,0.0,0.0,133.4,170.2436495007369,Low Value
12446.0,2011-10-13 12:50:00,2011-10-13 12:50:00,1,351,6.157894736842105,4.352631578947368,1002.3100000000001,17.584385964912283,6.119333243775087,57,0,0.0,0.0,1002.3100000000001,834.6976423695751,High Value
12447.0,2011-04-10 13:25:00,2011-04-10 13:25:00,1,190,7.3076923076923075,3.5742307692307693,476.49,18.326538461538462,7.176101973805942,242,0,0.0,0.0,476.49,453.2479675959541,Medium Value
12448.0,2011-10-26 13:46:00,2011-10-26 13:46:00,1,243,11.045454545454545,5.951818181818182,449.45,20.429545454545455,19.12305152907218,43,0,0.0,0.0,449.45,483.01524149231483,Medium Value
12449.0,2011-06-05 15:37:00,2011-11-17 13:46:00,4,1553,8.13089005235602,3.694712041884817,4067.29,21.294712041884818,17.994325824835112,21,164,41.0,0.7317073170731707,1016.8225,3645.0068889404765,VIP
12450.0,2011-06-19 14:36:00,2011-07-06 14:41:00,2,128,16.0,1.6175,197.88,24.735,18.193495698031363,155,17,8.5,3.5294117647058822,98.94,177.50024007936514,Low Value
12451.0,2011-01-19 09:05:00,2011-11-29 08:40:00,5,6575,18.573446327683616,2.450084745762712,9035.52,25.524067796610172,21.135579050968854,10,313,62.6,0.4792332268370607,1786.2049999999992,8581.697556904763,VIP
12452.0,2011-11-23 08:05:00,2011-11-23 10:28:00,2,185,8.409090909090908,4.485,430.57000000000005,19.57136363636364,16.023037669155816,16,0,0.0,0.0,215.28500000000003,423.9108010359929,Medium Value
12453.0,2011-07-28 14:08:00,2011-07-28 14:08:00,1,473,11.0,2.393255813953488,707.09,16.443953488372095,5.037722056802528,133,0,0.0,0.0,707.09,676.683949313097,Medium Value
12454.0,2011-10-14 17:13:00,2011-10-14 17:13:00,1,1006,67.06666666666666,7.282,3528.34,235.22266666666667,104.4952025875328,55,0,0.0,0.0,1786.2049999999992,3284.2411980555544,VIP
12455.0,2011-02-16 09:56:00,2011-09-27 15:31:00,6,2089,23.211111111111112,3.173333333333334,2466.86,27.409555555555556,23.523037711380642,72,223,37.166666666666664,0.8071748878923767,411.1433333333334,2976.145258571429,VIP
12456.0,2011-03-30 09:12:00,2011-10-26 14:41:00,3,1633,13.064,3.62456,3181.04,25.44832,34.238720340309676,43,210,70.0,0.42857142857142855,1060.3466666666666,3235.0592313888897,VIP
12457.0,2011-04-14 18:57:00,2011-10-04 13:13:00,7,843,13.596774193548388,5.357096774193548,2363.23,38.11661290322581,46.29048069629005,65,172,24.571428571428573,1.2209302325581395,337.6042857142857,2437.5461389285715,VIP
12458.0,2011-02-28 10:55:00,2011-09-29 15:25:00,2,506,13.31578947368421,4.326315789473685,947.4,24.931578947368422,18.02832329094384,70,213,106.5,0.28169014084507044,473.7,952.6052334213251,High Value
12461.0,2011-07-08 10:23:00,2011-09-06 16:57:00,2,287,8.2,4.258857142857143,826.88,23.62514285714286,32.83688746905623,93,60,30.0,1.0,413.44,759.8897519154539,High Value
12462.0,2011-02-09 14:44:00,2011-11-21 09:11:00,2,536,8.64516129032258,4.689516129032258,1189.59,19.186935483870965,21.327398878292733,18,284,142.0,0.2112676056338028,594.795,1282.6216894054721,High Value
12463.0,2011-04-12 12:47:00,2011-10-17 13:44:00,4,776,9.349397590361447,3.0434939759036146,1344.78,16.202168674698793,7.328468719731287,52,188,47.0,0.6382978723404256,336.195,1466.1065144579854,High Value
12464.0,2011-02-03 13:30:00,2011-11-29 13:33:00,8,112,3.8620689655172415,11.832758620689654,1212.05,41.79482758620689,26.566101335118464,9,299,37.375,0.802675585284281,151.50625,700.3885733333335,High Value
12465.0,2011-06-23 13:37:00,2011-11-22 16:34:00,2,479,10.191489361702128,2.76,742.19,15.791276595744682,6.353031668294546,16,152,76.0,0.39473684210526316,371.095,740.7212968794579,High Value
12468.0,2011-01-27 13:29:00,2011-06-05 11:36:00,2,366,9.631578947368421,3.5149999999999997,729.54,19.198421052631577,11.894366717135764,187,128,64.0,0.46875,364.77,727.6994604681579,High Value
12471.0,2010-12-10 09:35:00,2011-12-07 15:43:00,30,8132,17.71677559912854,4.285882352941177,16525.23879999992,41.28115468409586,65.57329191718173,1,362,12.066666666666666,2.4861878453038675,631.6016666666667,15546.785769600678,VIP
12472.0,2010-12-05 14:19:00,2011-11-07 14:01:00,7,4148,12.23598820058997,2.397669616519174,6572.11,19.386755162241887,15.530018825041692,31,336,48.0,0.625,938.8728571428571,6238.279978095237,VIP
12473.0,2011-06-01 10:15:00,2011-11-10 13:46:00,5,2439,14.517857142857142,8.323928571428572,3938.55,23.44375,53.242991326316854,28,162,32.4,0.9259259259259258,787.71,4299.391598997116,VIP
12474.0,2011-01-14 10:06:00,2011-11-22 14:39:00,18,4847,11.431603773584905,2.8656603773584903,7375.79,17.395731132075472,10.212934432582509,16,312,17.333333333333332,1.7307692307692306,409.7661111111111,7974.901411230157,VIP
12475.0,2011-10-17 10:10:00,2011-10-17 10:10:00,1,535,14.86111111111111,2.941111111111111,723.38,20.093888888888888,10.97910594272536,53,0,0.0,0.0,723.38,739.6599228869229,High Value
12476.0,2010-12-13 14:39:00,2011-11-24 12:40:00,11,2408,10.334763948497853,4.831030042918456,6816.42,29.255021459227468,26.005650763997817,15,345,31.363636363636363,0.9565217391304348,619.6745454545454,5842.089972738095,VIP
12477.0,2011-02-11 12:45:00,2011-11-17 09:51:00,6,3653,12.176666666666666,4.3832,13219.74,44.065799999999996,48.76364839072834,22,278,46.333333333333336,0.6474820143884892,1786.2049999999992,10028.104670992061,VIP
12478.0,2011-12-06 09:56:00,2011-12-06 09:56:00,1,236,6.555555555555555,4.537777777777778,680.99,18.91638888888889,20.812875568850277,3,0,0.0,0.0,680.99,646.7482333730159,Medium Value
12479.0,2011-11-28 13:26:00,2011-11-28 13:26:00,1,385,12.419354838709678,2.6687096774193546,527.2,17.006451612903227,9.067401152254927,10,0,0.0,0.0,527.2,569.2042398949338,Medium Value
12480.0,2011-01-07 15:27:00,2011-11-11 14:52:00,4,1707,11.084415584415584,3.1344155844155845,3281.63,21.309285714285714,28.908123428200177,27,307,76.75,0.39087947882736157,820.4075,3339.49562071734,VIP
12481.0,2010-12-09 10:13:00,2011-11-17 08:29:00,10,3304,15.225806451612904,3.4149769585253456,5596.32,25.789493087557602,20.611551737305664,22,342,34.2,0.8771929824561403,559.632,6635.529557777773,VIP
12483.0,2011-01-04 14:20:00,2011-11-22 17:02:00,8,1110,14.8,5.198133333333334,2484.98,33.133066666666664,31.40725948847776,16,322,40.25,0.7453416149068324,310.6225,2546.581643531746,VIP
12484.0,2011-01-07 14:04:00,2011-11-07 11:37:00,6,2191,6.332369942196531,3.126098265895954,4541.72,13.126358381502891,17.15008436296153,32,303,50.5,0.594059405940594,756.9533333333334,4219.38580395743,VIP
12488.0,2011-09-25 10:34:00,2011-11-30 08:50:00,3,529,9.618181818181819,3.7347272727272727,1298.66,23.612000000000002,16.826931830099472,9,65,21.666666666666668,1.3846153846153848,432.8866666666667,1264.1984535896615,High Value
12489.0,2011-01-07 13:13:00,2011-01-07 13:13:00,1,105,7.0,5.908,334.93,22.328666666666667,8.673208227200645,335,0,0.0,0.0,334.93,344.6163562569873,Medium Value
12490.0,2011-01-14 09:13:00,2011-12-04 16:07:00,10,3064,12.506122448979593,2.692857142857143,5417.93,22.114,17.133910877765565,4,324,32.4,0.9259259259259258,541.793,5345.53070383117,VIP
12491.0,2011-11-01 12:18:00,2011-11-01 12:18:00,1,260,10.0,3.376923076923077,460.40000000000003,17.70769230769231,9.367493712916941,38,0,0.0,0.0,460.40000000000003,484.4553997161337,Medium Value
12492.0,2011-08-26 14:51:00,2011-10-07 15:15:00,2,192,9.6,3.3475,263.21000000000004,13.160500000000003,5.372805280200221,62,42,21.0,1.4285714285714286,131.60500000000002,320.0558836695467,Medium Value
12493.0,2011-05-26 14:53:00,2011-06-27 10:17:00,2,207,9.409090909090908,4.309090909090909,433.74,19.715454545454545,5.7762227955256185,165,31,15.5,1.9354838709677418,216.87,471.87526774808373,Medium Value
12494.0,2010-12-09 11:31:00,2011-11-24 09:34:00,7,707,9.181818181818182,3.862207792207792,1246.1,16.18311688311688,7.523139437715911,15,349,49.857142857142854,0.6017191977077364,178.0142857142857,1457.0981130375178,High Value
12497.0,2011-09-19 12:29:00,2011-09-19 12:29:00,1,1236,88.28571428571429,2.06,1043.1,74.50714285714285,44.84968852109857,81,0,0.0,0.0,1043.1,1250.172687103175,High Value
12498.0,2011-10-13 09:30:00,2011-11-18 12:53:00,3,159,6.913043478260869,4.197826086956522,403.70000000000005,17.55217391304348,6.960856110175046,20,36,12.0,2.5,134.5666666666667,425.0033323506068,Medium Value
12500.0,2011-01-10 09:48:00,2011-11-16 16:20:00,11,2678,43.90163934426229,5.63688524590164,4257.82,69.80032786885245,96.51899053152205,22,310,28.181818181818183,1.064516129032258,387.07454545454544,5044.180529444446,VIP
12501.0,2011-01-07 12:28:00,2011-01-07 12:28:00,1,1783,11.966442953020135,2.4126845637583894,2169.39,14.559664429530201,11.642558487285982,336,0,0.0,0.0,1786.2049999999992,2434.740575588023,VIP
12502.0,2011-02-03 10:41:00,2011-09-05 11:52:00,5,820,5.578231292517007,6.425238095238095,3723.87,25.332448979591835,29.728509806771058,95,214,42.8,0.7009345794392523,744.774,3022.823694866521,VIP
12504.0,2011-11-09 14:56:00,2011-11-21 16:02:00,2,90,10.0,9.011111111111111,482.04999999999995,53.5611111111111,46.544862617813266,17,12,6.0,5.0,241.02499999999998,472.1964161446887,Medium Value
12506.0,2011-04-21 08:54:00,2011-04-21 08:54:00,1,23,1.0,3.1956521739130435,73.5,3.1956521739130435,2.086586656124731,232,0,0.0,0.0,73.5,81.89216788778333,Low Value
12507.0,2011-02-14 09:24:00,2011-07-28 17:09:00,3,894,42.57142857142857,4.862857142857143,1304.81,62.13380952380952,54.5300895356124,133,164,54.666666666666664,0.5487804878048781,434.93666666666667,1522.034137619047,High Value
12508.0,2011-11-10 16:27:00,2011-11-13 15:37:00,2,272,3.9420289855072466,1.7204347826086959,398.27,5.772028985507246,4.446343368666961,25,2,1.0,30.0,199.135,376.7395726626765,Medium Value
12509.0,2011-02-28 14:45:00,2011-02-28 14:45:00,1,55,7.857142857142857,5.564285714285715,176.5,25.214285714285715,18.9161684431977,283,0,0.0,0.0,176.5,171.85422071377639,Low Value
12510.0,2011-01-18 14:04:00,2011-07-20 10:15:00,2,353,10.696969696969697,4.263333333333334,982.5699999999999,29.774848484848484,32.124828805109225,142,182,91.0,0.32967032967032966,491.28499999999997,928.1285755663781,High Value
